date,remainder
1905-09-26,-0.6891752673596052
1905-09-27,0.6077283216622096
1905-09-28,-0.2758044017719943
1905-09-29,0.6416591069524618
1905-09-30,-3.3599505822907183
1905-10-01,0.12560304518012977
1905-10-02,0.5715565990154605
1905-10-03,-0.17911194426392463
1905-10-04,-0.7152132813504863
1905-10-05,0.8046318981006024
1905-10-06,0.014065413713145958
1905-10-07,-0.271026006821268
1905-10-08,-0.9845281165259241
1905-10-09,-1.5869894386075236
1905-10-10,-1.186145556751006
1905-10-11,-0.671869888677822
1905-10-12,-1.2666659505625226
1905-10-13,-2.147397314838198
1905-10-14,-4.161180718494991
1905-10-15,-4.854921928059013
1905-10-16,-2.8588600433894973
1905-10-17,-4.317720802883202
1905-10-18,-4.706961309212307
1905-10-19,-5.087481703023839
1905-10-20,-6.996623756469683
1905-10-21,-6.726229944936631
1905-10-22,-5.876792532840999
1905-10-23,-5.715048510337457
1905-10-24,-5.76469689289727
1905-10-25,-6.300311759869741
1905-10-26,-6.406786073733217
1905-10-27,-6.009882484711405
1905-10-28,-3.3934152081456066
1905-10-29,-2.2759516994211513
1905-10-30,0.02243861133566938
1905-10-31,-0.513775466074323
1905-11-01,4.6348263546879265
1905-11-02,4.180779908523257
1905-11-03,4.030111365243872
1905-11-04,3.2940100281573095
1905-11-05,3.613855207608399
1905-11-06,5.423288723220942
1905-11-07,3.0381973026865285
1905-11-08,2.0246951929818735
1905-11-09,3.222233870900274
1905-11-10,2.3230777527567916
1905-11-11,2.1373534208299754
1905-11-12,-1.157442641054725
1905-11-13,-1.8381740053304012
1905-11-14,-0.051957408987195475
1905-11-15,-1.1456986185512168
1905-11-16,-1.6496367338817013
1905-11-17,-2.0084974933754047
1905-11-18,-3.99773799970451
1905-11-19,-3.3782583935160417
1905-11-20,-2.287400446961885
1905-11-21,-2.617006635428835
1905-11-22,-2.667569223333203
1905-11-23,-2.6058252008296603
1905-11-24,0.6445264166105273
1905-11-25,1.0089115496380554
1905-11-26,1.1024372357745786
1905-11-27,4.499340824796392
1905-11-28,-0.6841918986378106
1905-11-29,-0.7667283899133555
1905-11-30,-1.6683380791565345
1905-12-01,1.5937556717548564
1905-12-02,0.6397092255901871
1905-12-03,-1.110959317689198
1905-12-04,-1.8470606547757615
1905-12-05,-1.627215475324672
1905-12-06,0.18221804028787236
1905-12-07,3.1971266197534582
1905-12-08,8.783624510048803
1905-12-09,4.181163187967203
1905-12-10,3.882007069823721
1905-12-11,1.796282737896906
1905-12-12,1.2014866760122047
1905-12-13,4.320755311736529
1905-12-14,6.106971908079735
1905-12-15,5.713230698515713
1905-12-16,5.009292583185229
1905-12-17,-0.04956817630847432
1905-12-18,-2.13880868263758
1905-12-19,-3.919329076449112
1905-12-20,1.1715288701050448
1905-12-21,4.141922681638096
1905-12-22,6.491360093733728
1905-12-23,5.853104116237271
1905-12-24,3.803455733677457
1905-12-25,0.4678408667049845
1905-12-26,0.26136655284150834
1905-12-27,-1.241729858136679
1905-12-28,-1.0252625815708802
1905-12-29,1.0922009271535744
1905-12-30,-3.409408762089605
1905-12-31,-4.645622839499597
1906-01-01,-3.176958795346143
1906-01-02,-7.8310052415108125
1906-01-03,-6.281673784790199
1906-01-04,-1.81777512187676
1906-01-05,4.9020700575743295
1906-01-06,6.011503573186873
1906-01-07,5.526412152652458
1906-01-08,3.312910042947803
1906-01-09,1.910448720866204
1906-01-10,5.311292602722722
1906-01-11,5.325568270795906
1906-01-12,4.430772208911205
1906-01-13,7.55004084463553
1906-01-14,5.136257440978734
1906-01-15,3.942516231414715
1906-01-16,4.3385781160842285
1906-01-17,5.179717356590526
1906-01-18,5.9904768502614205
1906-01-19,5.5099564564498875
1906-01-20,2.800814403004045
1906-01-21,3.471208214537097
1906-01-22,-2.3793543733672715
1906-01-23,-2.417610350863728
1906-01-24,-1.5672587334235426
1906-01-25,-4.902873600396016
1906-01-26,1.0906520857405084
1906-01-27,6.187555674762322
1906-01-28,6.604022951328121
1906-01-29,6.121486460052575
1906-01-30,4.919876770809396
1906-01-31,3.083662693399404
1906-02-01,1.4905832826292618
1906-02-02,3.0365368364645935
1906-02-03,1.5858682931852093
1906-02-04,0.4497669560986458
1906-02-05,-0.2303878644502655
1906-02-06,-0.22095434883772125
1906-02-07,-0.20604576937213537
1906-02-08,1.0804521209232094
1906-02-09,0.6779907988416094
1906-02-10,-0.22116531930187194
1906-02-11,0.5931103487713103
1906-02-12,0.7983142868866093
1906-02-13,1.717582922610934
1906-02-14,2.6037995189541423
1906-02-15,2.0100583093901214
1906-02-16,2.006120194059635
1906-02-17,2.8472594345659323
1906-02-18,3.1580189282368267
1906-02-19,2.377498534425294
1906-02-20,3.8683564809794513
1906-02-21,3.4387502925125015
1906-02-22,2.4881877046081335
1906-02-23,2.2499317271116768
1906-02-24,1.2002833445518624
1906-02-25,1.364668477579391
1906-02-26,4.258194163715916
1906-02-27,6.4550977527377285
1906-02-28,4.7715650293035266
1906-03-01,-1.621540203532777
1906-03-02,-1.4755866496974464
1906-03-03,-2.1262551929768314
1906-03-04,1.0376434699366053
1906-03-05,4.6574886493876955
1906-03-06,8.166922165000239
1906-03-07,9.181830744465826
1906-03-08,7.6683286347611705
1906-03-09,0.06586731267956969
1906-03-10,-1.3332888054639125
1906-03-11,-0.8190131373907286
1906-03-12,1.886190800724572
1906-03-13,-3.894540563551105
1906-03-14,-3.3083239672078992
1906-03-15,-2.2020651767719204
1906-03-16,4.093996707897595
1906-03-17,4.235135948403892
1906-03-18,4.945895442074788
1906-03-19,-0.43462495173674487
1906-03-20,-2.6437670051825886
1906-03-21,-4.2733731936495385
1906-03-22,-3.1239357815539064
1906-03-23,-3.262191759050364
1906-03-24,-2.0118401416101763
1906-03-25,-3.047455008582649
1906-03-26,-2.053929322446125
1906-03-27,-4.257025733424312
1906-03-28,-1.2405584568585142
1906-03-29,-2.323094948134059
1906-03-30,-1.8247046373772382
1906-03-31,0.6390812852127699
1906-04-01,-3.697521503164568
1906-04-02,-2.751567949329237
1906-04-03,-2.2022364926086224
1906-04-04,-1.938337829695186
1906-04-05,0.5815073497559045
1906-04-06,0.19094086536844657
1906-04-07,-1.2941505551659667
1906-04-08,2.1923473351293783
1906-04-09,3.1898860130477793
1906-04-10,5.6907298949042975
1906-04-11,7.105005562977482
1906-04-12,8.91020950109278
1906-04-13,10.429478136817107
1906-04-14,9.415694733160311
1906-04-15,3.1219535235962903
1906-04-16,5.2180154082658055
1906-04-17,7.159154648772102
1906-04-18,5.869914142442996
1906-04-19,3.0893937486314638
1906-04-20,-0.71974830481438
1906-04-21,2.050645506718671
1906-04-22,3.200082918814304
1906-04-23,-0.3381730586821545
1906-04-24,-0.9878214412419668
1906-04-25,-0.3234363082144398
1906-04-26,0.3700893779220831
1906-04-27,0.7669929669438975
1906-04-28,1.0834602435096947
1906-04-29,4.500923752234151
1906-04-30,0.09931406299097212
1906-05-01,-2.9532916452500526
1906-05-02,-3.6073380914147215
1906-05-03,-1.3580066346941049
1906-05-04,0.9058920282193306
1906-05-05,1.9257372076704211
1906-05-06,2.6351707232829646
1906-05-07,6.350079302748551
1906-05-08,6.236577193043896
1906-05-09,7.334115870962297
1906-05-10,5.634959752818816
1906-05-11,2.7492354208919956
1906-05-12,5.054439359007297
1906-05-13,6.573707994731622
1906-05-14,5.459924591074827
1906-05-15,6.466183381510806
1906-05-16,0.6622452661803209
1906-05-17,2.5033845066866167
1906-05-18,5.714144000357514
1906-05-19,5.13362360654598
1906-05-20,3.524481553100138
1906-05-21,-0.705124635366813
1906-05-22,-3.4556872232711804
1906-05-23,-0.09394320076763663
1906-05-24,2.5564084166725483
1906-05-25,2.520793549700077
1906-05-26,0.9143192358366008
1906-05-27,2.8112228248584152
1906-05-28,4.727690101424212
1906-05-29,4.145153610148668
1906-05-30,0.9435439209054888
1906-05-31,2.607329843495494
1906-06-01,-3.6911701773128094
1906-06-02,-4.745216623477479
1906-06-03,-4.2958851667568645
1906-06-04,-5.831986503843424
1906-06-05,-3.1121413243923364
1906-06-06,-2.2027078087797936
1906-06-07,-1.0877992293142071
1906-06-08,-0.9013013390188611
1906-06-09,-2.3037626611004587
1906-06-10,-5.00291877924394
1906-06-11,-1.188643111170757
1906-06-12,-1.2834391730554593
1906-06-13,0.5358294626688647
1906-06-14,-3.0779539409879266
1906-06-15,0.22830484944805107
1906-06-16,1.8243667341175644
1906-06-17,3.465505974623863
1906-06-18,4.676265468294755
1906-06-19,5.2957450744832215
1906-06-20,5.386603021037381
1906-06-21,4.856996832570431
1906-06-22,3.706434244666063
1906-06-23,1.3681782671696077
1906-06-24,3.0185298846097943
1906-06-25,4.282915017637322
1906-06-26,2.6764407037738494
1906-06-27,8.073344292795657
1906-06-28,7.0898115693614585
1906-06-29,4.407275078085913
1906-06-30,-2.5943346111572687
1906-07-01,-2.374915483413057
1906-07-02,-0.228961929577725
1906-07-03,0.8203695271428941
1906-07-04,2.584268190056328
1906-07-05,1.5041133695074187
1906-07-06,-0.5864531148800403
1906-07-07,-1.7715445354144528
1906-07-08,2.7149533548808904
1906-07-09,3.812492032799291
1906-07-10,3.513335914655812
1906-07-11,3.527611582728994
1906-07-12,-0.8671844791557071
1906-07-13,-2.847915843431382
1906-07-14,-0.2616992470881776
1906-07-15,1.5445595433478019
1906-07-16,-0.7593785719826833
1906-07-17,-0.41823933147638925
1906-07-18,3.1925201621945085
1906-07-19,3.511999768382978
1906-07-20,-4.497142285062868
1906-07-21,-2.626748473529817
1906-07-22,-1.0773110614341874
1906-07-23,3.0844329610693606
1906-07-24,4.934784578509543
1906-07-25,0.8991697115370734
1906-07-26,0.8926953976735987
1906-07-27,1.389598986695411
1906-07-28,2.4060662632612093
1906-07-29,2.6235297719856625
1906-07-30,5.221920082742486
1906-07-31,6.985706005332496
1906-08-01,7.696817704121099
1906-08-02,6.642771257956429
1906-08-03,6.392102714677041
1906-08-04,2.256001377590483
1906-08-05,-0.02415344295842914
1906-08-06,-0.3147199273458874
1906-08-07,-1.4998113478803
1906-08-08,-0.9133134575849553
1906-08-09,0.6842252203334418
1906-08-10,-1.8149308978100365
1906-08-11,-0.9006552297368557
1906-08-12,-0.7954512916215535
1906-08-13,3.0238173441027705
1906-08-14,5.710033940445975
1906-08-15,2.7162927308819533
1906-08-16,3.0123546155514695
1906-08-17,0.953493856057765
1906-08-18,-1.935746650271339
1906-08-19,-2.01626704408287
1906-08-20,-2.225409097528715
1906-08-21,1.6449847140043374
1906-08-22,2.6944221260999655
1906-08-23,1.8561661486035135
1906-08-24,-1.5934822339563048
1906-08-25,-0.4290971009287752
1906-08-26,-1.7355714147922505
1906-08-27,-4.238667825770436
1906-08-28,-3.5222005492046407
1906-08-29,-2.4047370404801853
1906-08-30,0.8936532702766335
1906-08-31,3.657439192866647
1906-09-01,8.327304398958281
1906-09-02,9.073257952793613
1906-09-03,9.222589409514228
1906-09-04,9.086488072427667
1906-09-05,6.406333251878756
1906-09-06,2.815766767491299
1906-09-07,3.5306753469568832
1906-09-08,6.317173237252227
1906-09-09,3.5147119151706274
1906-09-10,-0.08444420297285404
1906-09-11,-0.670168534899668
1906-09-12,-0.46496459678436963
1906-09-13,-1.345695961060045
1906-09-14,0.24052063528315948
1906-09-15,1.346779425719138
1906-09-16,-0.8571586896113459
1906-09-17,-1.3160194491050472
1906-09-18,-2.105259955434155
1906-09-19,-1.8857803492456853
1906-09-20,-0.5949224026915303
1906-09-21,-0.224528591158478
1906-09-22,-0.17509117906284644
1906-09-23,-1.5133471565593055
1906-09-24,-4.662995539119118
1906-09-25,-5.198610406091591
1906-09-26,-4.205084719955067
1906-09-27,-2.6081811309332537
1906-09-28,-0.991713854367454
1906-09-29,-1.0742503456430015
1906-09-30,-1.3758600348861787
1906-10-01,1.8096935925846704
1906-10-02,2.355647146420001
1906-10-03,4.304978603140615
1906-10-04,1.6688772660540536
1906-10-05,2.788722445505142
1906-10-06,4.098155961117685
1906-10-07,5.913064540583271
1906-10-08,5.399562430878616
1906-10-09,1.4971011087970165
1906-10-10,-0.7020550093464664
1906-10-11,1.212220658726718
1906-10-12,0.8174245968420166
1906-10-13,3.736693232566342
1906-10-14,3.5229098289095493
1906-10-15,1.029168619345528
1906-10-16,3.225230504015043
1906-10-17,3.0663697445213387
1906-10-18,1.4771292381922336
1906-10-19,4.196608844380702
1906-10-20,2.7874667909348574
1906-10-21,5.257860602467909
1906-10-22,4.307298014563541
1906-10-23,2.2690420370670825
1906-10-24,-1.6806063454927305
1906-10-25,-4.716221212465204
1906-10-26,-6.122695526328678
1906-10-27,-6.925791937306866
1906-10-28,-5.309324660741067
1906-10-29,-1.0918611520166115
1906-10-30,-1.0934708412597915
1906-10-31,0.3703150813302152
1906-11-01,8.418916902092466
1906-11-02,6.464870455927796
1906-11-03,4.314201912648413
1906-11-04,3.278100575561849
1906-11-05,5.297945755012939
1906-11-06,6.607379270625483
1906-11-07,4.522287850091068
1906-11-08,6.808785740386414
1906-11-09,3.9063244183048136
1906-11-10,0.10716830016133105
1906-11-11,0.9214439682345148
1906-11-12,3.626647906349814
1906-11-13,4.645916542074138
1906-11-14,2.9321331384173446
1906-11-15,-0.6616080711466772
1906-11-16,1.3344538135228383
1906-11-17,4.875593054029134
1906-11-18,4.386352547700029
1906-11-19,2.9058321538884986
1906-11-20,1.3966901004426546
1906-11-21,-0.23291608802429487
1906-11-22,2.9165213240713372
1906-11-23,6.878265346574881
1906-11-24,3.928616964015066
1906-11-25,1.5930020970425947
1906-11-26,4.386527783179119
1906-11-27,4.083431372200931
1906-11-28,3.599898648766729
1906-11-29,6.017362157491185
1906-11-30,4.615752468248005
1906-12-01,3.5778462191593956
1906-12-02,2.9237997729947267
1906-12-03,7.373131229715343
1906-12-04,2.3370298926287782
1906-12-05,1.956875072079868
1906-12-06,2.166308587692412
1906-12-07,-0.5187828328420021
1906-12-08,-1.6322849425466575
1906-12-09,0.26525373537174257
1906-12-10,1.2660976172282605
1906-12-11,-0.11962671469855568
1906-12-12,-1.4144227765832558
1906-12-13,1.7048458591410682
1906-12-14,0.2910624554842738
1906-12-15,-0.7026787540797474
1906-12-16,-0.10661686941023196
1906-12-17,0.3345223710960653
1906-12-18,-1.1547181352330402
1906-12-19,-0.6352385290445722
1906-12-20,-5.044380582490416
1906-12-21,-8.173986770957367
1906-12-22,-10.524549358861734
1906-12-23,-8.862805336358191
1906-12-24,-8.412453718918005
1906-12-25,-3.348068585890476
1906-12-26,-4.754542899753952
1906-12-27,-7.25763931073214
1906-12-28,-7.441172034166342
1906-12-29,-7.623708525441886
1906-12-30,-9.625318214685066
1906-12-31,-7.061532292095058
1907-01-01,-3.4928682479416038
1907-01-02,3.953085305893728
1907-01-03,3.402416762614342
1907-01-04,2.96631542552778
1907-01-05,-1.3138393950211313
1907-01-06,2.295594120591411
1907-01-07,3.010502700056998
1907-01-08,5.497000590352343
1907-01-09,4.994539268270744
1907-01-10,4.095383150127262
1907-01-11,4.609658818200444
1907-01-12,4.714862756315744
1907-01-13,5.43413139204007
1907-01-14,6.220347988383274
1907-01-15,7.126606778819255
1907-01-16,7.022668663488768
1907-01-17,6.563807903995066
1907-01-18,5.07456739766596
1907-01-19,3.594047003854427
1907-01-20,2.4849049504085845
1907-01-21,-10.044701238058366
1907-01-22,-14.395263825962735
1907-01-23,-13.333519803459192
1907-01-24,-9.183168186019003
1907-01-25,-3.818783052991476
1907-01-26,-1.225257366854952
1907-01-27,-2.8283537778331382
1907-01-28,1.1881134987326605
1907-01-29,2.1055770074571143
1907-01-30,0.5039673182139357
1907-01-31,-0.4322467591960568
1907-02-01,-3.825326169966198
1907-02-02,-1.9793726161308671
1907-02-03,-1.3300411594102521
1907-02-04,-0.8661424964968156
1907-02-05,-1.446297317045726
1907-02-06,-1.9368638014331827
1907-02-07,-3.021955221967596
1907-02-08,-7.435457331672252
1907-02-09,-7.037918653753851
1907-02-10,-3.6370747718973324
1907-02-11,-1.1227991038241503
1907-02-12,-2.9175951657088515
1907-02-13,-4.298326529984527
1907-02-14,-4.81210993364132
1907-02-15,-3.7058511432053414
1907-02-16,2.2902107414641746
1907-02-17,3.231349981970472
1907-02-18,3.1421094756413663
1907-02-19,4.961589081829834
1907-02-20,2.752447028383991
1907-02-21,2.5228408399170412
1907-02-22,1.1722782520126729
1907-02-23,0.33402227451621624
1907-02-24,0.7843738919564036
1907-02-25,0.1487590249839304
1907-02-26,3.0422847111204554
1907-02-27,4.939188300142266
1907-02-28,2.055655576708065
1907-03-01,-0.5374496561282385
1907-03-02,-0.5914961022929068
1907-03-03,-0.5421646455722917
1907-03-04,-1.278265982658855
1907-03-05,-1.0584208032077655
1907-03-06,0.7510127124047781
1907-03-07,-1.2340787081296352
1907-03-08,-1.547580817834291
1907-03-09,-1.9500421399158907
1907-03-10,-3.649198258059373
1907-03-11,-4.934922589986189
1907-03-12,-4.0297186518708905
1907-03-13,-2.710450016146566
1907-03-14,-1.9242334198033595
1907-03-15,-1.3179746293673809
1907-03-16,2.578087255302135
1907-03-17,4.619226495808431
1907-03-18,2.829985989479326
1907-03-19,0.44946559566779465
1907-03-20,-0.25967645777804904
1907-03-21,0.9107173537550013
1907-03-22,1.160154765850633
1907-03-23,-0.9781012116458241
1907-03-24,0.9722504057943624
1907-03-25,0.8366355388218905
1907-03-26,2.4301612249584146
1907-03-27,5.2270648139802285
1907-03-28,6.743532090546026
1907-03-29,6.2609955992704815
1907-03-30,4.959385910027302
1907-03-31,4.32317183261731
1907-04-01,-0.4134309557600293
1907-04-02,-0.7674774019246993
1907-04-03,-0.5181459452040826
1907-04-04,0.8457527177093542
1907-04-05,-2.8344021028395563
1907-04-06,-0.3249685872270138
1907-04-07,0.889939992238574
1907-04-08,-0.42356211746608174
1907-04-09,1.5739765604523193
1907-04-10,-1.325179557691163
1907-04-11,-2.810903889617979
1907-04-12,-2.9056999515026805
1907-04-13,-1.4864313157783569
1907-04-14,-0.7002147194351505
1907-04-15,1.0060440710008285
1907-04-16,0.002105955670343107
1907-04-17,-0.5567548038233596
1907-04-18,-2.845995310152465
1907-04-19,-2.2265157039639973
1907-04-20,-2.13565775740984
1907-04-21,-0.16526394587678883
1907-04-22,0.5841734662188411
1907-04-23,-0.15408251127761474
1907-04-24,1.7962691061625726
1907-04-25,-0.3393457608099002
1907-04-26,-2.545820074673377
1907-04-27,-3.3489164856515625
1907-04-28,-1.9324492090857657
1907-04-29,-0.4149857003613109
1907-04-30,0.283404610395511
1907-05-01,-5.269201097845514
1907-05-02,-5.023247544010182
1907-05-03,-4.073916087289566
1907-05-04,-0.8100174243761291
1907-05-05,0.8098277550749593
1907-05-06,6.419261270687505
1907-05-07,7.134169850153089
1907-05-08,3.8206677404484317
1907-05-09,3.0182064183668373
1907-05-10,4.719050300223351
1907-05-11,7.533325968296538
1907-05-12,10.138529906411836
1907-05-13,11.45779854213616
1907-05-14,8.044015138479368
1907-05-15,8.850273928915344
1907-05-16,-0.7536641864151399
1907-05-17,-3.212524945908843
1907-05-18,-4.20176545223795
1907-05-19,-4.682285846049481
1907-05-20,-5.491427899495325
1907-05-21,-3.321034087962273
1907-05-22,2.4284033241333596
1907-05-23,5.0901473466369005
1907-05-24,5.040498964077088
1907-05-25,3.5048840971046165
1907-05-26,6.2984097832411425
1907-05-27,1.095313372262952
1907-05-28,-1.588219351171249
1907-05-29,-2.2707558424467944
1907-05-30,-1.872365531689974
1907-05-31,1.2914203909000346
1907-06-01,-3.5070796299082687
1907-06-02,-2.7611260760729373
1907-06-03,-3.611794619352324
1907-06-04,-5.047895956438886
1907-06-05,-3.028050776987797
1907-06-06,-2.118617261375256
1907-06-07,-4.303708681909665
1907-06-08,-2.0172107916143247
1907-06-09,0.7803278863040788
1907-06-10,3.7811717681606005
1907-06-11,2.09544743623378
1907-06-12,3.80065137434908
1907-06-13,3.4199200100734046
1907-06-14,2.3061366064166116
1907-06-15,3.3123953968525903
1907-06-16,0.7084572815221009
1907-06-17,-0.7504034779715987
1907-06-18,1.0603560156992948
1907-06-19,0.17983562188776148
1907-06-20,0.7706935684419207
1907-06-21,1.641087379974973
1907-06-22,1.0905247920706067
1907-06-23,0.9522688145741469
1907-06-24,-0.3973795679856664
1907-06-25,-0.8329944349581382
1907-06-26,-1.1394687488216153
1907-06-27,2.8574348402001952
1907-06-28,6.873902116765997
1907-06-29,4.891365625490447
1907-06-30,1.8897559362472727
1907-07-01,-3.390824936008519
1907-07-02,-5.344871382173189
1907-07-03,-7.7955399254525695
1907-07-04,-2.2316412625391315
1907-07-05,1.48820391691196
1907-07-06,0.19763743252450183
1907-07-07,-1.687453988009917
1907-07-08,0.2990439022854332
1907-07-09,0.5965825802038331
1907-07-10,0.09742646206035133
1907-07-11,-4.588297869866466
1907-07-12,-6.18309393175117
1907-07-13,-5.363825296026844
1907-07-14,-2.377608699683636
1907-07-15,0.5286500907523433
1907-07-16,3.8247119754218595
1907-07-17,-1.734148784071845
1907-07-18,-4.023389290400949
1907-07-19,-4.203909684212485
1907-07-20,-2.4130517376583285
1907-07-21,-5.142657926125279
1907-07-22,-3.2932205140296453
1907-07-23,-2.3314764915261
1907-07-24,-4.281124874085917
1907-07-25,-1.316739741058388
1907-07-26,0.37678594507813656
1907-07-27,-0.026310465900049707
1907-07-28,0.8901568106657507
1907-07-29,1.2076203193902053
1907-07-30,-1.0939893698529772
1907-07-31,-4.4302034472629686
1907-08-01,-5.0190917484743665
1907-08-02,-4.273138194639035
1907-08-03,-2.323806737918421
1907-08-04,1.7400919249950206
1907-08-05,4.859937104446107
1907-08-06,3.8693706200586533
1907-08-07,-0.6157208004757635
1907-08-08,-1.7292229101804146
1907-08-09,2.468315767737984
1907-08-10,5.0691596495945
1907-08-11,1.683435317667687
1907-08-12,1.488639255782985
1907-08-13,1.5079078915073083
1907-08-14,2.7941244878505174
1907-08-15,3.4003832782864976
1907-08-16,-1.8035548370439933
1907-08-17,-2.0624155965376936
1907-08-18,0.9483438971332028
1907-08-19,0.7678235033216687
1907-08-20,-2.3413185501241767
1907-08-21,-6.270924738591127
1907-08-22,-3.7214873264954917
1907-08-23,-3.159743303991947
1907-08-24,-4.309391686551763
1907-08-25,-3.7450065535242363
1907-08-26,-2.351480867387709
1907-08-27,-1.154577278365899
1907-08-28,-2.0381100018000993
1907-08-29,-3.220646493075643
1907-08-30,-1.122256182318825
1907-08-31,-0.6584702597288157
1907-09-01,2.011394946362822
1907-09-02,1.2573485001981517
1907-09-03,2.3066799569187673
1907-09-04,-4.029421380167797
1907-09-05,-1.9095762007167068
1907-09-06,1.8998573148958382
1907-09-07,4.114765894361426
1907-09-08,1.3012637846567685
1907-09-09,0.6988024625751681
1907-09-10,-0.40035365556831337
1907-09-11,1.013922012504871
1907-09-12,3.6191259506201696
1907-09-13,4.138394586344495
1907-09-14,5.0246111826877
1907-09-15,-1.2691300268763204
1907-09-16,-2.3730681422068045
1907-09-17,-1.5319289017005104
1907-09-18,-2.9211694080296127
1907-09-19,0.7983101981588536
1907-09-20,-0.5108318552869893
1907-09-21,-1.1404380437539388
1907-09-22,-3.7910006316583083
1907-09-23,-3.329256609154765
1907-09-24,-1.5789049917145785
1907-09-25,0.7854801413129504
1907-09-26,1.979005827449475
1907-09-27,2.375909416471286
1907-09-28,2.492376693037084
1907-09-29,3.5098402017615413
1907-09-30,3.2082305125183606
1907-10-01,9.193784139989209
1907-10-02,6.53973769382454
1907-10-03,5.0890691505451535
1907-10-04,5.452967813458592
1907-10-05,5.772812992909682
1907-10-06,4.082246508522225
1907-10-07,5.99715508798781
1907-10-08,6.983652978283155
1907-10-09,6.981191656201556
1907-10-10,6.982035538058074
1907-10-11,5.6963112061312575
1907-10-12,6.301515144246556
1907-10-13,6.520783779970882
1907-10-14,6.4070003763140875
1907-10-15,5.313259166750067
1907-10-16,3.009321051419583
1907-10-17,7.050460291925878
1907-10-18,3.561219785596773
1907-10-19,4.280699391785241
1907-10-20,5.771557338339397
1907-10-21,3.741951149872449
1907-10-22,4.191388561968081
1907-10-23,3.553132584471623
1907-10-24,1.9034842019118106
1907-10-25,0.8678693349393374
1907-10-26,2.561395021075862
1907-10-27,2.4582986100976747
1907-10-28,1.974765886663473
1907-10-29,0.9922293953879286
1907-10-30,0.4906197061447486
1907-10-31,2.254405628734755
1907-11-01,5.9030074494970055
1907-11-02,1.5489610033323356
1907-11-03,-0.7017075399470483
1907-11-04,-1.2378088770336118
1907-11-05,-2.4179636975825223
1907-11-06,-2.708530181969979
1907-11-07,-3.093621602504393
1907-11-08,-2.0071237122090473
1907-11-09,-1.1095850342906473
1907-11-10,0.5912588475658707
1907-11-11,3.505534515639055
1907-11-12,2.510738453754354
1907-11-13,2.130007089478678
1907-11-14,3.516223685821884
1907-11-15,3.5224824762578626
1907-11-16,2.518544360927378
1907-11-17,-1.1403163985663256
1907-11-18,-2.029556904895431
1907-11-19,-5.310077298706963
1907-11-20,-6.719219352152805
1907-11-21,-5.048825540619756
1907-11-22,-5.099388128524124
1907-11-23,-5.937644106020581
1907-11-24,-4.187292488580395
1907-11-25,-3.122907355552866
1907-11-26,-0.8293816694163421
1907-11-27,6.167521919605471
1907-11-28,3.883989196171269
1907-11-29,5.201452704895724
1907-11-30,-2.6001569843474552
1907-12-01,-1.4380632334360648
1907-12-02,-1.7921096796007339
1907-12-03,1.5572217771198815
1907-12-04,0.9211204400333177
1907-12-05,1.1409656194844073
1907-12-06,2.6503991350969507
1907-12-07,0.16530771456253746
1907-12-08,0.15180560485788208
1907-12-09,6.549344282776283
1907-12-10,5.3501881646328
1907-12-11,4.564463832705984
1907-12-12,3.9696677708212835
1907-12-13,2.788936406545608
1907-12-14,1.4751530028888133
1907-12-15,1.5814117933247922
1907-12-16,0.37747367799430764
1907-12-17,-0.581387081499396
1907-12-18,-1.1706275878285006
1907-12-19,4.248852018359968
1907-12-20,4.939709964914124
1907-12-21,7.110103776447175
1907-12-22,7.459541188542806
1907-12-23,5.4212852110463485
1907-12-24,4.771636828486536
1907-12-25,-0.0639780384859363
1907-12-26,-5.470452352349413
1907-12-27,-7.2735487633276
1907-12-28,-6.657081486761802
1907-12-29,-5.739617978037347
1907-12-30,-3.041227667280526
1907-12-31,-4.5774417446905185
1908-01-01,-5.308777700537066
1908-01-02,-7.662824146701736
1908-01-03,-8.21349268998112
1908-01-04,-1.1495940270676805
1908-01-05,1.6702511523834085
1908-01-06,-0.12031533200404931
1908-01-07,4.294593247461538
1908-01-08,3.3810911377568824
1908-01-09,-0.021370184324716934
1908-01-10,-5.720526302468199
1908-01-11,-2.306250634395017
1908-01-12,-1.001046696279718
1908-01-13,0.8182219394446069
1908-01-14,-2.595561464212187
1908-01-15,-0.5893026737762062
1908-01-16,2.6067592108933075
1908-01-17,5.3478984513996055
1908-01-18,5.6586579450705
1908-01-19,1.4781375512589667
1908-01-20,1.868995497813124
1908-01-21,2.2393893093461745
1908-01-22,1.5888267214418061
1908-01-23,1.9505707439453497
1908-01-24,-0.4990776386144651
1908-01-25,-3.0346925055869365
1908-01-26,1.4588331805495875
1908-01-27,6.655736769571401
1908-01-28,4.372204046137201
1908-01-29,2.989667554861654
1908-01-30,3.6880578656184753
1908-01-31,2.751843788208483
1908-02-01,0.3587643774383409
1908-02-02,-1.5952820687263276
1908-02-03,-1.8459506120057125
1908-02-04,-3.282051949092276
1908-02-05,0.13779323035881375
1908-02-06,2.5472267459713573
1908-02-07,0.9621353254369431
1908-02-08,4.448633215732289
1908-02-09,1.5461718936506887
1908-02-10,-0.15298422449279273
1908-02-11,2.4612914435803894
1908-02-12,5.9664953816956885
1908-02-13,5.885764017420014
1908-02-14,5.07198061376322
1908-02-15,5.778239404199199
1908-02-16,4.574301288868714
1908-02-17,2.8154405293750115
1908-02-18,4.026200023045906
1908-02-19,2.745679629234373
